"","Lot_Frontage","Lot_Area","Year_Built","Year_Remod_Add","Mas_Vnr_Area","BsmtFin_SF_1","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Cars","Garage_Area","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Misc_Val","Mo_Sold","Year_Sold","Sale_Price","Overall_Qual","Overall_Cond"
"930",78,15600,1949,2005,0,2,507,248,1067,986,537,0,1523,1,0,2,0,3,1,7,1,1,295,0,0,81,0,0,0,0,10,2009,158000,1,2
"931",80,14000,1950,2004,0,7,0,1092,1092,1152,0,0,1152,0,1,1,0,3,1,6,1,1,300,0,36,0,0,0,0,0,8,2009,158500,2,2
"932",100,17500,1954,1954,420,4,435,91,1310,1906,0,0,1906,1,0,1,1,3,1,6,2,2,576,0,201,0,0,0,0,0,1,2009,224000,2,1
"933",24,1733,1980,1980,0,7,0,516,516,516,516,0,1032,0,0,1,0,2,1,5,1,2,452,279,0,0,0,0,0,0,5,2009,115000,2,2
"934",24,1488,1980,1992,0,1,0,90,561,561,668,0,1229,1,0,1,1,2,1,5,1,2,462,176,0,0,0,0,0,0,10,2009,137000,2,2
"935",24,1612,1980,1980,0,7,0,561,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,154,0,0,0,0,0,0,7,2009,121000,2,2
"936",24,1300,1980,1980,0,1,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,5,2009,124000,2,2
"937",0,13607,1986,1986,242,1,0,118,572,1182,800,0,1982,1,0,2,1,3,1,6,1,2,501,400,112,0,0,0,0,1500,4,2009,208000,2,2
"938",0,17597,1971,2009,0,3,419,581,1803,2365,0,0,2365,1,0,2,0,3,1,7,2,2,551,200,144,0,0,0,0,0,7,2009,315000,2,2
"939",0,21695,1988,2007,260,3,0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,2,540,292,44,0,182,0,0,0,12,2009,222000,2,2
"940",59,10690,1920,1997,0,6,0,216,672,672,672,0,1344,0,0,1,0,3,1,6,0,1,468,0,128,218,0,0,0,0,7,2009,147000,1,2
"941",50,8660,1900,1993,0,7,0,760,760,928,928,312,2168,0,0,2,0,5,1,11,0,2,576,467,160,78,0,0,0,0,12,2009,123000,1,2
"942",60,6402,1920,1950,0,7,0,596,596,596,596,0,1192,0,0,1,0,3,1,6,0,1,189,0,0,137,0,0,0,0,7,2009,78000,1,1
"943",105,8470,1915,1982,0,7,0,1013,1013,1013,0,513,1526,0,0,1,0,2,1,6,0,0,0,0,0,156,0,0,0,0,10,2009,85000,3,3
"944",60,10200,1925,1950,0,7,0,572,572,572,0,0,572,0,0,1,0,2,1,4,0,1,200,0,0,72,0,0,0,0,5,2009,75000,3,2
"945",44,3843,2007,2008,174,3,0,120,1596,1648,0,0,1648,1,1,2,0,2,1,5,1,2,482,162,53,0,153,0,0,0,6,2009,230000,2,1
"946",109,21780,1910,1950,0,5,0,0,0,810,0,0,810,0,0,1,0,1,1,4,0,1,280,119,24,0,0,0,0,0,3,2009,57625,3,3
"947",75,10125,2000,2001,0,1,250,412,1107,1040,1012,0,2052,0,0,2,1,3,1,7,1,3,642,210,91,0,0,0,0,0,5,2009,251000,2,1
"948",48,12822,2003,2003,0,3,0,83,1434,1518,631,0,2149,1,0,1,1,1,1,6,1,2,670,168,43,0,0,198,0,0,8,2009,239686,2,1
"949",43,12118,2004,2005,108,7,0,1710,1710,1710,0,0,1710,0,0,2,0,3,1,7,1,2,550,100,48,0,0,180,0,0,4,2009,240000,2,1
"950",71,12209,2001,2002,0,1,0,114,804,804,1157,0,1961,1,0,2,1,3,1,7,1,2,560,125,192,0,0,0,0,0,6,2009,215000,2,1
"951",75,9750,1977,1977,0,1,0,135,902,926,0,0,926,1,0,1,0,2,1,5,1,1,351,319,0,0,0,0,0,0,4,2009,156450,2,2
"952",72,9360,1977,1977,0,3,116,0,957,1287,0,0,1287,1,0,1,1,2,1,5,2,2,541,302,39,0,0,120,0,0,11,2009,173000,2,2
"953",75,10125,1977,1977,0,5,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,8,2009,126000,1,1
"954",0,9947,1990,1991,0,3,0,577,1188,1217,0,0,1217,1,0,2,0,3,1,6,0,2,497,168,27,0,0,0,0,0,6,2009,173000,2,1
"955",82,11070,1991,1991,0,2,0,1527,1582,1595,0,0,1595,1,0,2,0,2,1,5,0,2,672,0,0,0,0,0,0,0,4,2009,152000,1,1
"956",0,14375,1958,1958,541,3,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,1,2009,137500,2,2
"957",150,215245,1965,1965,0,1,820,80,2136,2036,0,0,2036,2,0,2,0,3,1,8,2,2,513,0,0,0,0,0,0,0,6,2009,375000,2,1
"958",89,12898,2007,2008,70,3,0,598,1620,1620,0,0,1620,1,0,2,0,2,1,6,1,3,912,228,0,0,0,0,0,0,9,2009,315500,2,1
"959",83,13159,2009,2009,0,7,0,846,846,846,846,0,1692,0,0,2,1,3,1,6,0,2,650,208,114,0,0,0,0,0,7,2009,224500,2,1
"960",113,13438,2008,2008,246,3,0,432,2190,2036,0,0,2036,1,0,2,0,3,1,9,1,3,780,90,154,0,0,0,0,0,7,2009,410000,2,1
"961",79,14463,2008,2008,406,3,0,526,1641,1641,0,0,1641,1,0,2,0,3,1,7,0,3,885,0,95,0,0,0,0,0,1,2009,316500,2,1
"962",73,8925,2007,2007,0,3,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,3,610,100,18,0,0,0,0,0,7,2009,201000,2,1
"963",130,11457,1988,1988,0,3,0,387,1392,1412,0,0,1412,1,0,2,0,3,1,6,1,2,576,0,0,169,0,0,0,0,3,2009,175000,2,1
"964",0,9839,1980,2006,0,1,0,250,712,1375,862,0,2237,0,0,2,1,3,1,7,1,2,440,305,24,0,0,0,0,2500,2,2009,204000,2,2
"965",125,14419,1987,1989,310,3,624,117,1645,1479,0,0,1479,2,0,2,1,3,1,7,1,2,578,224,238,0,0,0,0,0,7,2009,213500,2,1
"966",0,6853,2001,2002,136,3,0,262,1267,1296,0,0,1296,1,0,2,0,2,1,6,0,2,471,192,25,0,0,0,0,0,6,2009,220000,2,1
"967",75,9157,2003,2003,0,7,0,912,912,1072,942,0,2014,0,0,2,1,3,1,9,0,2,486,124,114,0,0,0,0,0,2,2009,170000,2,1
"968",85,14601,2006,2006,584,3,0,578,1838,1838,0,0,1838,1,0,2,0,2,1,8,1,3,765,270,68,0,0,0,0,0,3,2009,315000,2,1
"969",85,12633,2007,2007,290,3,0,338,1978,1978,0,0,1978,1,0,2,0,2,1,7,1,3,920,308,52,0,0,0,0,0,5,2009,425000,2,1
"970",75,12518,1968,1968,182,1,0,476,1008,1008,0,0,1008,0,0,1,0,3,1,6,0,1,384,144,0,0,0,0,0,0,4,2009,139500,1,2
"971",100,21750,1960,2006,75,5,0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,2,336,0,0,0,0,0,0,0,11,2009,115000,1,3
"972",32,4500,1998,1998,320,3,0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,2,412,0,247,0,0,0,0,0,6,2009,162000,2,1
"973",0,4500,1999,1999,425,3,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,2,402,0,304,0,0,0,0,0,6,2009,165000,2,1
"974",21,1596,1973,1973,0,3,0,0,462,526,462,0,988,1,0,1,0,2,1,5,0,1,297,120,101,0,0,0,0,0,11,2009,91000,3,1
"975",62,9858,1968,1968,0,2,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1,288,33,0,0,0,0,0,600,11,2009,130000,1,2
"976",21,1526,1970,2002,0,3,0,115,630,630,0,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,5,2009,86000,3,2
"977",83,13383,1969,2000,176,2,0,594,1188,1404,0,0,1404,0,0,2,0,3,1,7,1,2,504,0,16,0,0,0,0,0,3,2009,160000,1,1
"978",21,1477,1970,1970,0,3,0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,4,2009,80000,3,3
"979",21,1533,1970,2008,0,7,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,5,2009,97000,3,2
"980",21,2217,1970,1970,0,2,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,238,0,0,0,0,0,0,8,2009,88000,3,3
"981",50,7689,1972,1972,0,3,76,0,796,796,0,0,796,0,1,1,0,2,1,4,0,1,336,138,0,0,0,0,0,0,7,2009,131900,1,2
"982",62,7706,1993,1996,0,6,270,0,384,1091,0,0,1091,0,1,1,0,2,1,5,0,1,429,280,0,0,0,0,0,700,8,2009,131250,2,1
"983",0,9101,1978,1978,104,3,0,0,1097,1110,0,0,1110,1,0,1,0,1,1,4,1,2,602,303,30,0,0,0,0,0,7,2009,165500,1,2
"984",0,8780,1985,1985,0,1,0,208,833,833,0,0,833,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,3,2009,112000,1,1
"985",70,7669,1992,1993,0,3,110,0,828,883,0,0,883,1,0,1,0,2,1,5,1,2,698,100,32,0,0,0,0,0,6,2009,149000,1,2
"986",85,14115,1993,1995,0,3,0,64,796,796,566,0,1362,1,0,1,1,1,1,5,0,2,480,40,30,0,320,0,0,700,10,2009,143000,1,1
"987",62,10429,1992,1992,0,1,0,294,624,624,663,0,1287,0,0,1,1,3,1,6,0,2,440,150,0,0,0,0,0,0,7,2009,130000,1,1
"988",0,9819,1977,1977,0,1,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,2,714,264,32,0,0,0,0,0,5,2009,196000,2,1
"989",70,10457,1969,1969,178,2,288,0,784,784,848,0,1632,0,0,1,1,4,1,7,1,2,898,0,173,368,0,0,0,0,4,2009,173000,1,2
"990",87,11029,1958,2002,0,1,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,2,601,0,51,0,0,190,0,0,5,2008,176500,2,2
"991",0,12925,1970,1970,0,2,0,340,1205,2117,0,0,2117,0,0,2,1,4,1,7,2,2,550,0,42,0,0,0,0,0,5,2008,237500,2,2
"992",85,11075,1969,1969,0,1,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,2,576,280,0,0,0,0,0,0,6,2008,206900,2,1
"993",72,8702,1997,1998,0,2,0,220,926,926,678,0,1604,0,0,2,1,3,1,7,1,2,470,0,36,0,0,0,0,0,4,2008,187500,2,1
"994",65,8139,1995,1996,119,1,0,204,680,680,790,0,1470,0,0,2,1,3,1,7,1,2,420,192,49,0,0,0,0,0,10,2008,165000,2,1
"995",59,9535,1998,1998,0,3,0,75,926,926,678,0,1604,0,0,2,1,3,1,7,0,2,472,100,82,0,0,0,0,0,5,2008,195500,2,1
"996",59,9042,1998,1998,0,3,0,115,943,943,695,0,1638,1,0,2,1,3,1,7,2,2,472,100,38,0,0,0,0,0,7,2008,192000,2,1
"997",0,15038,1996,1996,0,6,0,778,916,916,720,0,1636,0,0,2,1,3,1,7,1,2,386,168,84,0,0,0,0,0,11,2008,173000,2,1
"998",53,14137,1996,1997,0,3,0,898,1348,1384,0,0,1384,1,0,2,0,3,1,7,0,2,404,0,39,0,0,0,0,0,11,2008,177900,1,1
"999",57,21872,1996,1997,0,3,0,125,729,729,717,0,1446,0,1,2,1,3,1,6,1,2,406,264,22,0,0,0,0,0,8,2008,175000,2,1
"1000",41,4923,2001,2002,0,3,0,440,1593,1593,0,0,1593,1,0,1,1,0,1,5,1,2,682,0,120,0,0,224,0,0,8,2008,286000,2,1
"1001",45,6264,1997,1997,0,3,0,1008,1664,1682,0,0,1682,1,0,1,1,1,1,6,1,2,528,0,0,0,0,0,0,0,7,2008,247900,2,1
"1002",41,5395,1993,1993,0,3,0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,2,462,96,0,70,168,0,0,0,10,2008,180000,2,1
"1003",39,5070,1992,1992,0,7,0,1280,1280,1280,0,0,1280,0,0,2,0,2,1,5,0,2,506,0,82,0,0,144,0,0,8,2008,180000,2,1
"1004",100,10839,1997,1998,0,7,0,926,926,926,678,0,1604,0,0,2,1,3,1,7,1,2,470,0,36,0,0,0,0,0,7,2008,181000,2,1
"1005",73,11184,1998,1998,0,7,0,932,932,932,701,0,1633,0,0,2,1,3,1,7,1,2,460,0,39,0,0,0,0,0,4,2008,183000,2,1
"1006",0,8000,1995,1996,0,3,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,2,431,224,84,0,0,0,0,0,6,2008,188000,2,1
"1007",0,10832,1994,1996,0,7,0,712,712,1086,809,0,1895,0,0,2,1,3,1,7,1,2,409,143,46,0,0,0,0,500,10,2008,194500,2,1
"1008",0,14067,1991,1991,194,1,0,332,836,851,858,0,1709,1,0,2,1,3,1,7,0,2,416,0,40,0,0,0,0,0,9,2008,185000,2,1
"1009",40,4671,1988,1989,0,3,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,2,472,168,120,0,0,0,0,0,10,2008,189000,2,1
"1010",65,5950,1989,1989,0,3,0,1018,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,2,462,0,73,154,0,0,0,0,4,2008,188500,2,1
"1011",101,13543,2005,2005,130,3,0,1152,1168,1168,1332,0,2500,0,0,3,1,5,1,9,1,3,683,192,32,0,0,0,0,0,7,2008,355000,2,1
"1012",77,11198,2005,2007,245,7,0,1122,1122,1134,1370,0,2504,0,0,2,1,4,1,11,1,3,656,144,39,0,0,0,0,0,6,2008,325000,2,1
"1013",53,15401,2004,2004,296,3,0,547,1884,1884,0,0,1884,1,0,2,0,2,1,7,1,3,670,214,76,0,0,0,0,0,9,2008,387000,2,1
"1014",0,31220,1952,1952,0,7,0,1632,1632,1474,0,0,1474,0,0,1,0,3,1,7,2,2,495,0,0,144,0,0,0,750,5,2008,115000,2,3
"1015",60,8118,2007,2007,178,3,0,676,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,2,557,156,48,0,0,0,0,0,7,2008,334000,2,1
"1016",0,47280,1950,1950,44,7,0,1488,1488,1488,0,0,1488,0,0,2,1,3,1,6,1,2,738,0,0,180,0,0,0,0,7,2008,133000,2,1
"1017",46,20544,1986,1991,123,7,0,791,791,1236,857,0,2093,0,0,2,1,3,1,7,1,2,542,364,63,0,0,0,0,0,11,2008,215000,2,2
"1018",63,12680,1988,1988,102,3,0,692,1675,1688,0,0,1688,1,0,2,0,2,1,6,1,2,528,0,48,0,0,141,0,0,6,2008,226500,2,2
"1019",78,12090,1981,1981,210,3,228,606,1422,1422,0,0,1422,0,0,2,0,3,1,7,1,2,576,276,0,0,0,0,0,0,6,2008,175500,2,2
"1020",0,10825,1983,1983,174,3,0,513,1260,1260,0,0,1260,1,0,2,0,3,1,6,0,2,598,152,0,0,0,0,0,0,7,2008,181900,2,2
"1021",56,18559,1978,1978,383,3,186,656,2048,2064,0,0,2064,1,0,2,0,3,1,7,2,2,550,200,0,0,0,0,0,0,8,2008,235000,2,1
"1022",85,14450,1979,1979,194,1,449,469,1782,1782,0,0,1782,0,1,2,0,3,1,6,1,2,551,467,0,0,0,0,0,0,3,2008,220000,2,1
"1023",0,12227,1977,1995,424,1,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,7,2008,272000,2,2
"1024",90,13068,1976,1976,621,1,48,273,1211,1211,0,0,1211,1,0,2,0,3,1,6,1,2,461,0,0,0,174,0,0,0,11,2008,161000,2,1
"1025",0,15611,1977,1977,0,1,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,2,540,180,0,0,0,0,0,0,3,2008,175000,1,2
"1026",80,10400,1980,1988,280,7,0,738,738,1277,767,0,2044,0,0,2,1,3,1,7,1,2,489,28,73,0,0,0,0,0,3,2008,185000,2,2
"1027",75,9743,1969,1969,0,2,0,440,720,720,588,0,1308,0,0,1,1,3,1,7,0,2,484,0,0,0,0,0,0,0,6,2008,146900,1,2
"1028",0,12511,1978,1978,168,1,0,432,1420,1420,1420,0,2840,0,1,2,1,4,1,8,2,4,1314,0,16,0,0,208,0,0,12,2008,292500,2,2
"1029",104,11361,1976,1976,160,1,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,5,2008,180000,2,1
"1030",80,10400,1976,1976,120,7,0,1444,1444,1444,0,0,1444,0,0,2,0,2,1,5,1,2,473,0,24,0,0,0,0,0,4,2008,159900,2,1
"1031",80,10480,1976,1976,660,1,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,2,483,0,69,0,0,0,0,0,9,2008,205000,2,2
"1032",80,10000,1973,2000,0,2,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,2,439,224,0,0,0,0,0,0,11,2008,157000,1,2
"1033",0,14311,1996,1996,402,3,0,213,1236,1236,1104,0,2340,1,0,2,1,4,1,9,1,3,787,192,180,218,0,0,0,0,6,2008,306000,2,1
"1034",60,9000,1974,1974,0,7,0,896,896,896,896,0,1792,0,0,2,2,4,2,8,0,2,480,0,45,0,0,0,0,0,6,2008,133000,1,1
"1035",65,9750,1969,1969,0,1,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,2,460,180,0,0,0,80,0,0,7,2008,151000,2,2
"1036",68,10295,1969,1969,72,6,0,684,936,936,0,0,936,0,0,1,0,2,1,4,0,1,288,16,0,0,0,0,0,0,9,2008,111900,3,2
"1037",63,7560,1971,1971,0,6,613,132,864,864,0,0,864,1,0,1,0,3,1,5,0,2,576,0,0,0,0,0,0,0,5,2008,123000,1,1
"1038",0,12735,1972,1972,0,2,0,264,864,864,0,0,864,0,0,1,0,3,1,5,0,2,576,216,0,0,0,0,0,0,4,2008,111250,3,1
"1039",34,4060,1998,1999,0,3,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,2,511,144,68,0,0,0,0,0,8,2008,181000,2,1
"1040",21,1680,1973,1973,359,4,0,25,483,483,504,0,987,0,1,1,1,2,1,5,0,1,264,52,0,0,0,0,0,0,2,2008,103400,2,1
"1041",21,1680,1973,1973,158,2,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,11,2008,100000,2,1
"1042",21,1890,1972,1972,422,4,0,0,483,483,504,0,987,0,0,1,1,2,1,5,0,1,352,411,0,0,0,0,0,0,4,2008,100500,2,2
"1043",21,1869,1970,1970,127,6,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1,280,0,0,0,0,0,0,0,9,2008,106000,2,2
"1044",21,1680,1971,1971,232,1,0,96,483,483,504,0,987,0,0,1,1,2,1,4,0,1,264,0,0,0,0,0,0,0,7,2008,85400,2,1
"1045",21,1680,1971,1971,604,1,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,8,2008,89500,2,3
"1046",21,1680,1972,1972,356,6,0,280,630,630,672,0,1302,0,0,2,1,3,1,6,0,1,264,0,0,0,0,0,0,0,12,2008,111750,1,1
"1047",53,4043,1977,1977,0,1,0,510,1069,1069,0,0,1069,0,0,2,0,2,1,4,0,2,440,0,55,0,0,200,0,0,10,2008,140000,2,2
"1048",24,2308,1975,1975,0,1,294,275,855,855,601,0,1456,0,0,2,1,4,1,7,0,2,460,0,0,0,0,0,0,0,5,2008,143000,2,2
"1049",24,2529,1977,1977,0,1,0,677,1055,1055,0,0,1055,0,0,2,0,2,1,4,0,2,440,0,38,0,0,0,0,0,9,2008,148500,2,2
"1050",0,9477,1966,1966,65,6,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,1,264,0,0,0,0,0,0,0,10,2008,110000,1,1
"1051",96,12444,2008,2008,426,3,0,596,1932,1932,0,0,1932,1,0,2,0,2,1,7,1,3,774,0,66,0,304,0,0,0,11,2008,394617,2,1
"1052",96,12474,2007,2008,272,3,0,402,1682,1742,590,0,2332,1,0,2,1,3,1,9,1,3,846,196,134,0,0,0,0,0,8,2008,426000,4,1
"1053",114,14803,2007,2008,816,3,0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,3,1220,188,45,0,0,0,0,0,6,2008,385000,4,1
"1054",67,14948,2008,2008,268,3,0,122,1452,1476,1237,0,2713,1,0,2,1,3,1,11,1,3,858,126,66,0,0,0,0,0,11,2008,446261,2,1
"1055",98,12704,2007,2007,302,3,0,570,1582,1582,0,0,1582,1,0,2,0,3,1,7,0,3,905,209,95,0,0,0,0,0,1,2008,317500,2,1
"1056",107,13891,2007,2008,436,3,0,310,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,3,866,0,102,0,0,0,0,0,1,2008,372402,2,1
"1057",105,13693,2007,2007,554,3,495,195,2418,2464,0,0,2464,1,0,2,1,4,1,9,1,3,650,358,78,0,0,0,0,0,8,2008,417500,2,1
"1058",104,14418,2007,2007,480,3,0,575,1950,1950,0,0,1950,1,0,2,0,2,1,7,1,3,706,156,207,0,0,0,0,0,5,2008,383000,2,1
"1059",108,13418,2006,2006,270,3,0,430,1850,1850,898,0,2748,1,0,2,1,4,1,9,1,3,850,212,182,0,0,0,0,0,10,2008,390000,2,1
"1060",96,12539,2005,2006,468,3,0,538,1620,1632,1158,0,2790,1,0,2,1,4,1,10,1,4,1150,30,200,0,0,192,0,0,6,2008,460000,4,1
"1061",102,12151,2005,2005,368,3,0,165,1414,1414,917,0,2331,1,0,2,1,3,1,9,1,3,1003,192,63,0,0,0,0,0,8,2008,379000,2,1
"1062",74,8899,2007,2007,108,3,0,908,948,948,1140,0,2088,0,0,2,1,4,1,10,1,3,656,100,24,0,0,0,0,0,6,2008,250000,2,1
"1063",85,10574,2004,2004,126,3,0,292,1148,1170,1162,0,2332,1,0,2,1,4,1,9,1,3,756,224,142,0,0,0,0,0,7,2008,316000,2,1
"1064",106,12720,2003,2003,680,3,0,278,2535,2470,0,0,2470,2,0,1,1,1,1,7,2,3,789,154,65,0,0,216,144,0,2,2008,615000,4,1
"1065",110,13688,2003,2004,664,3,0,556,1572,1572,1096,0,2668,1,0,2,1,3,1,10,2,3,726,400,0,0,0,0,0,0,3,2008,412500,2,1
"1066",85,10625,2003,2004,292,3,0,132,998,1006,1040,0,2046,1,0,2,1,3,1,8,1,3,871,320,62,0,0,0,0,0,8,2008,284000,2,1
"1067",92,10845,2003,2004,504,3,0,454,1603,1575,0,0,1575,1,0,2,0,2,1,7,1,3,732,216,28,0,0,0,0,0,6,2008,284000,2,1
"1068",130,16900,2001,2002,1110,3,0,404,1479,1515,1134,0,2649,1,0,2,1,4,1,10,1,3,746,0,60,0,0,0,0,0,1,2008,421250,2,1
"1069",112,16451,2003,2003,221,7,0,1765,1765,1804,886,0,2690,0,0,2,1,4,1,9,1,3,795,268,58,0,0,0,0,0,7,2008,370000,2,1
"1070",58,10110,2008,2008,492,3,0,1486,1858,1866,0,0,1866,1,0,2,0,2,1,7,1,3,870,0,48,0,0,0,0,0,11,2008,336860,2,1
"1071",65,8769,2008,2008,766,3,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,3,1052,0,72,0,0,224,0,0,10,2008,367294,2,1
"1072",135,12304,2005,2005,144,3,0,1347,1367,1367,0,0,1367,0,0,2,0,2,1,6,1,2,484,0,33,0,0,0,0,0,6,2008,192000,2,1
"1073",62,12677,2003,2004,472,3,0,300,1518,1518,0,0,1518,0,0,1,1,1,1,6,1,2,588,185,140,0,0,0,0,0,4,2008,274000,2,1
"1074",63,8849,2005,2005,616,3,0,1656,1684,1684,0,0,1684,0,0,2,0,2,1,6,1,2,564,495,72,0,0,0,0,0,7,2008,266000,2,1
"1075",89,8232,2007,2008,714,3,0,596,1800,1800,0,0,1800,1,0,2,0,2,1,6,1,3,944,210,0,0,0,0,0,0,6,2008,370967,2,1
"1076",48,6240,2006,2007,176,3,0,496,1342,1342,0,0,1342,1,0,2,0,2,1,6,1,2,550,0,35,0,0,0,0,0,6,2008,234250,2,1
"1077",48,6240,2006,2007,196,3,0,1318,1342,1342,0,0,1342,0,0,2,0,2,1,6,1,2,550,0,35,0,0,0,0,0,2,2008,219500,2,1
"1078",36,2448,2003,2004,106,7,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,10,2008,155000,2,1
"1079",36,2448,2003,2004,106,3,0,191,764,764,862,0,1626,1,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,10,2008,154000,2,1
"1080",59,8198,2004,2004,146,3,0,638,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2,484,192,30,0,0,0,0,0,7,2008,207000,2,1
"1081",0,3940,2003,2003,143,3,0,342,1415,1455,0,0,1455,1,0,2,0,2,1,6,1,3,644,156,20,0,0,144,0,0,8,2008,195000,2,1
"1082",0,3940,2004,2004,24,3,0,306,1393,1576,0,0,1576,1,0,2,0,2,1,7,1,3,668,143,20,0,0,0,0,0,5,2008,219990,2,1
"1083",43,3182,2005,2006,14,3,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2,437,156,20,0,0,0,0,0,5,2008,191000,2,1
"1084",43,3182,2007,2007,16,7,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,3,2008,159895,2,1
"1085",53,3710,2007,2008,20,7,0,1146,1146,1246,0,0,1246,0,0,2,0,2,1,5,1,2,428,100,24,0,0,0,0,0,3,2008,187687,2,1
"1086",80,9024,2004,2004,0,7,0,789,789,813,702,0,1515,0,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,7,2008,179000,2,1
"1087",62,7415,2004,2004,0,3,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2,398,100,75,0,0,0,0,0,4,2008,193000,2,1
"1088",59,9587,2005,2005,182,3,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2,400,212,0,0,0,0,0,0,7,2008,190000,2,1
"1089",51,8029,2005,2005,0,7,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2,400,100,24,0,0,0,0,0,7,2008,176000,2,1
"1090",0,8010,2002,2003,0,7,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2,400,138,48,0,0,0,0,0,7,2008,188000,2,1
"1091",0,8396,2003,2003,196,7,0,847,847,847,1139,0,1986,0,0,2,1,4,1,9,1,2,434,120,48,0,0,0,0,0,5,2008,213000,2,1
"1092",55,7301,2007,2008,176,3,0,474,1350,1358,0,0,1358,1,0,2,0,2,1,6,1,2,484,192,26,0,0,0,0,0,11,2008,217300,2,2
"1093",93,10261,2000,2000,318,7,0,936,936,962,830,0,1792,1,0,2,1,3,1,8,1,2,451,0,0,0,0,0,0,0,5,2008,186500,2,1
"1094",71,8220,2000,2001,647,3,0,438,982,1008,884,0,1892,0,0,2,1,3,1,8,1,2,431,108,0,0,0,0,0,0,7,2008,226750,2,1
"1095",60,15384,2004,2005,0,3,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,2,2008,184000,2,1
"1096",0,7750,2002,2002,0,7,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2,403,100,35,0,0,0,0,0,4,2008,176000,2,1
"1097",41,12460,1999,2000,0,3,0,167,1037,1037,1285,0,2322,0,0,2,1,4,1,8,1,2,400,144,44,0,0,0,0,0,5,2008,225000,2,1
